/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1848_; ??????? ??????,  Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;18.07.1997;Diatonic, D mode Kónialis 2;;;;;Europeana Sounds;;;Alexandroupolis, Prefecture of Evros, Cultural Association Hall Traditional Dances The Evros;Dance;Hopscotch;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_184_; Anna Michalakeli - Miranda Terzopoulou,  ????? ??????? - ???? ?????????? - ??????? ?????????;greece;;;Music Library of Greece of The Friends of Music Society;05.12.1995;Diatonic, D mode  6;;;;;Europeana Sounds;;;Community Enterprise, Nea Vyssa, Prefecture of Evros;Song, Love,  Iambic, 7-syllable line, rhyming, Urban;And I with guitar;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_186_; ????? ???????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;05.12.1995;Table song, free rhythm Solo  Diatonic, D mode Table song Free Not free Quaver 204 Two lines per musical unit ?: ????? ??????? ??????? ?: ??? ?? ????? ?????????? ?: ?????? ???????? ?????? ?: ??? ?????? ??????? ? ????????? ?????? ????????? ???? ?? ????? ?.;;;;;Europeana Sounds;;;Nea Vyssa, Prefecture of Evros, ????;Iambic, 15-syllable line, rhyming, Song, Folk demotic, Table song, free rhythm, Narrative ballad;Five pashas were;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_187_; ???? ??????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;05.12.1995;Dance song Solo  Diatonic, C mode Zonarádikos 2;;;;;Europeana Sounds;;;Nea Vyssa, Prefecture of Evros, ????;Dance song, Folk demotic,  Iambic, 15-syllable line, , Song, Migration;Heard and learned;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1891_; ????????? ????????,  Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;13.11.1997;Diatonic, D mode Zonarádikos 6;;;;;Europeana Sounds;;;Thourio, Prefecture of Evros, House Sideritsas Vellidis;Dance;Zonaradikos;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1893_; ????????? ????????,  Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;13.11.1997;"Third press Baidouska A B C Open circle with leader Everyday, modern is baintouska from home, called & apos; third push of & apos ;.";;;;;Europeana Sounds;;;House Sideritsas Vellidis, Thourio, Prefecture of Evros;Dance;;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1894_; Rena Loutzaki,  ????????? ????????;greece;;;Music Library of Greece of The Friends of Music Society;13.11.1997;"Karsilamas Synkathistós AA Free (no formation) Free movementEveryday, modern The Sideritsa Vellidis explains how this dance called karsilama and danced at the wedding, where & lt; & lt; the sister was keeping the dance this & apos; glass & apos; & gt; & gt ;, ie kathrefti. We have noticed elsewhere identification of karsilamas with sygkathisto see. Bulletin 1931 recorded in Komotini.";;;;;Europeana Sounds;;;House Sideritsas Vellidis, Thourio, Prefecture of Evros;Dance,  Departure of the bride;;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1895_; ????????? ????????,  Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;13.11.1997;Diatonic, C mode Syrtós 7;;;;;Europeana Sounds;;;Thourio, Prefecture of Evros, House Sideritsas Vellidis;Dance;Syrtos;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1897_; ????????? ????????,  Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;13.11.1997;"Karsilamas Karsilamás AA Free (no formation) Everyday, modern The Sideritsa Vellidis explains that breed them to go slowly the karsilamas and match Sofiko (Spartak). There & apos; thrown & apos; at all.";;;;;Europeana Sounds;;;House Sideritsas Vellidis, Thourio, Prefecture of Evros;Dance;;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1898_; ????????? ????????,  Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;13.11.1997;Diatonic, C mode Zonarádikos 2;;;;;Europeana Sounds;;;Thourio, Prefecture of Evros, House Sideritsas Vellidis;Gikna (ritual hand-dyeing), Dance;RNA;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1900_; Marika Rombou-Levidi,  ???????? ?????????? (?????),  ??????? ????????? ???????? ???????;greece;;;Music Library of Greece of The Friends of Music Society;04.11.1997;Diatonic, D mode Syrtós 2;;;;;Europeana Sounds;;;Elementary School, Glafki, Prefecture of Xanthi;Dance;Syrtos;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1902_; ??????? ????????? ???????? ???????,  Marika Rombou-Levidi,  ???????? ?????????? (?????);greece;;;Music Library of Greece of The Friends of Music Society;04.11.1997;Chromatic, G mode - Diatonic, G mode Baidouska 5;;;;;Europeana Sounds;;;Glafki, Prefecture of Xanthi, Elementary School;Dance;Baintouska;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1903_; ??????? ????????? ???????? ???????,  Marika Rombou-Levidi,  ???????? ?????????? (?????);greece;;;Music Library of Greece of The Friends of Music Society;04.11.1997;Diatonic, G mode - Diatonic, Mixed mode of C and D - Diatonic, C mode Sfarlís 9;;;;;Europeana Sounds;;;Glafki, Prefecture of Xanthi, ???????? ???????;Dance;Sfarlis;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1904_; ???????? ?????????? (?????),  ??????? ????????? ???????? ???????,  Marika Rombou-Levidi;greece;;;Music Library of Greece of The Friends of Music Society;04.11.1997;Diatonic, D mode Zonarádikos 2;;;;;Europeana Sounds;;;Glafki, Prefecture of Xanthi, Elementary School;Dance;Zonaradikos;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1906_; Marika Rombou-Levidi,  ???????? ?????????? (?????),  ??????? ????????? ???????? ???????;greece;;;Music Library of Greece of The Friends of Music Society;04.11.1997;Diatonic, D mode Hassápikos 6;;;;;Europeana Sounds;;;Glafki, Prefecture of Xanthi, Elementary School;Dance;Hasapikos;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1907_; ??????? ????????? ???????? ???????,  Marika Rombou-Levidi;greece;;;Music Library of Greece of The Friends of Music Society;04.11.1997;Diatonic, G mode Tsourápia 9;;;;;Europeana Sounds;;;Elementary School, Glafki, Prefecture of Xanthi;Dance;tsourapia;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1908_; ??????? ????????? ???????? ???????,  Marika Rombou-Levidi,  ???????? ?????????? (?????);greece;;;Music Library of Greece of The Friends of Music Society;04.11.1997;Dance song Solo  Diatonic, C mode Syrtós 7;;;;;Europeana Sounds;;;Elementary School, Glafki, Prefecture of Xanthi;Love, Dance song,  Iambic, 13-syllable line, , Dance, Modern;One Saturday evening;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1931_; ???????? (???????),  Marika Rombou-Levidi - Rena Loutzaki,  ??????? ??????????;greece;;;Music Library of Greece of The Friends of Music Society;08.11.1997;Chromatic, D mode Synkathistós 9;;;;;Europeana Sounds;;;Komotini, Prefecture of Rhodopi, ????;Dance;Karsilamas;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1932_; ??????? ?????????? - ???? ????????,  ???????? (???????),  Marika Rombou-Levidi - Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;08.11.1997;Diatonic, D mode Zonarádikos 6;;;;;Europeana Sounds;;;????, Komotini, Prefecture of Rhodopi;Dance;Kasapikos;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1933_; ???????? (???????),  Marika Rombou-Levidi - Rena Loutzaki,  ??????? ?????????? - ???? ????????;greece;;;Music Library of Greece of The Friends of Music Society;08.11.1997;Chromatic, D mode Synkathistós 9;;;;;Europeana Sounds;;;Komotini, Prefecture of Rhodopi, ????;Dance;Sygkathistos;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1935_; Marika Rombou-Levidi - Rena Loutzaki,  ???????? (???????),  ??????? ??????????;greece;;;Music Library of Greece of The Friends of Music Society;11.08.1997;Diatonic, D mode Hassápikos 6;;;;;Europeana Sounds;;;Komotini, Prefecture of Rhodopi, ????;Dance;Kasapikos;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1936_; ???????? (???????),  ??????? ??????????,  Marika Rombou-Levidi - Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;08.11.1997;Diatonic, D mode Synkathistós 9;;;;;Europeana Sounds;;;Komotini, Prefecture of Rhodopi, ????;Dance;Sygkathistos;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1942_; ???????? ???? ???????????? ???????? ???????? ???????,  Marika Rombou-Levidi - Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;08.11.1997;Diatonic, E mode Eléno Móma 7;;;;;Europeana Sounds;;;Strymi, Prefecture of Rhodopi, Cultural Association Hall Women Strymi;Dance;Elena MOMA;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_195_; ??????? ?????????? - ???????? ???????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;"Table song, free rhythm Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, E mode - Diatonic, C mode Table song Free Not free Quaver 252 One and a half lines per musical unit A1: Daughter m & apos; and it & apos; toimazesi A2: like where you think you can go th B: month mana si malousi The third imistichio each turn is repeated as the first of the next.";;;;;Europeana Sounds;;;Master's House Tsolakidou, Asvestades, Prefecture of Evros;Song, Wedding song,  Iambic, 15-syllable line, , Folk demotic, Table song, free rhythm,  Trousseau;"Daughter m & apos; and it & apos; toimazesi";free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1963_; ?????? ?????????? ????????????,  ?????? ????????? ???????????? (???????),  Christina Marathou - Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;15.11.1998;Diatonic, D mode, Second chroa Syrtós synkathistós 9;;;;;Europeana Sounds;;;Dekarcho, Prefecture of Xanthi, House priest Athanasios Parascharaki;Dance;Sygkathistos;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1964_; ?????? ?????????? ???????????? ??? ? ??????????? ??????? ???,  ?????? ????????? ???????????? (???????),  Christina Marathou - Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;15.11.1998;Diatonic, D mode, Second chroa Syrtós synkathistós 9;;;;;Europeana Sounds;;;Dekarcho, Prefecture of Xanthi, House priest Athanasios Parascharaki;Dance;Syrtos sygkathistos;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_196_; ??????? ??????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;"Table song, free rhythm Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, D mode Table song Free Not free Quaver 200 Two lines per musical unit A1: My Emorfo cypress A2: the p & apos; I had in my house The second verse is repeated each turn as the first of the next.";;;;;Europeana Sounds;;;Master's House Tsolakidou, Asvestades, Prefecture of Evros;Trochaic, 8-syllable line, ,  Departure of the bride, Folk demotic, Table song, free rhythm, Wedding song, Song;My Emorfo cypress;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1971_; ??????? ???????,  Anna Michalakeli - Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;05.07.1997;Table song, free rhythm;;;;;Europeana Sounds;;;House Kokkonis Kafetzi, Petrota, Prefecture of Evros;Table song, free rhythm,  Wedding,  Iambic, 15-syllable line, final, Folk demotic, Song, Historical, local;"MS & apos; t & apos; s captain";Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1972_; Anna Michalakeli - Rena Loutzaki,  ??????? ???????;greece;;;Music Library of Greece of The Friends of Music Society;05.07.1997;;;;;;Europeana Sounds;;;House Kokkonis Kafetzi, Petrota, Prefecture of Evros;Song, Wedding song,  Iambic, 7-syllable line, , Folk demotic,  Departure of the bride;forty-laws;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1974_; Anna Michalakeli - Rena Loutzaki,  ??????? ???????;greece;;;Music Library of Greece of The Friends of Music Society;05.07.1997;;;;;;Europeana Sounds;;;House Kokkonis Kafetzi, Petrota, Prefecture of Evros;Song,  Trochaic, 8-syllable line, , Folk demotic,  Monday (the day after), Satirical;I have a good woman;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1975_; ??????? ???????,  Anna Michalakeli - Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;05.07.1997;;;;;;Europeana Sounds;;;House Kokkonis Kafetzi, Petrota, Prefecture of Evros;Lullaby,  Iambic, 15-syllable line, rhyming, Literary, Song,  Lullaby;Sleep thou my child;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1976_; Anna Michalakeli - Rena Loutzaki,  ??????? ???????;greece;;;Music Library of Greece of The Friends of Music Society;05.07.1997;;;;;;Europeana Sounds;;;Petrota, Prefecture of Evros, House Kokkonis Kafetzi;Trochaic, 8-syllable line, , Local event, Song, Folk demotic,  Harvest time;A tree ablaze;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1978_; Anna Michalakeli - Rena Loutzaki,  ??????? ???????;greece;;;Music Library of Greece of The Friends of Music Society;05.07.1997;;;;;;Europeana Sounds;;;Petrota, Prefecture of Evros, House Kokkonis Kafetzi;Love,  Iambic, 8-syllable line, rhyming,  Feast of the Dormition of the Virgin (15 August), Song, Folk demotic;Stis Mary the neighborhood;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1979_; Anna Michalakeli - Rena Loutzaki,  ??????? ???????;greece;;;Music Library of Greece of The Friends of Music Society;05.07.1997;;;;;;Europeana Sounds;;;House Kokkonis Kafetzi, Petrota, Prefecture of Evros;Trochaic, 8-syllable line, , Song, Folk demotic, Love,  Gikna (ritual hand-dyeing);"March & apos; KOURTESI m & apos; Kourtesouda m & apos;";Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_197_; ??????? ??????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;"Table song, free rhythm Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, D mode Table song Free Not free Quaver 184 Two lines per musical unit A: unripe grabbed the partridge B: & apos; t Po & apos; s mother t & apos; s t & apos; n hug. This implementation is incomplete, that ends after the first verse refers to the rotation analysis.";;;;;Europeana Sounds;;;Master's House Tsolakidou, Asvestades, Prefecture of Evros;Folk demotic,  Trochaic, 8-syllable line, , Song,  Departure of the bride, Wedding song, Table song, free rhythm;Unripe grabbed the partridge;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_1981_; ??????? ???????,  Anna Michalakeli - Rena Loutzaki;greece;;;Music Library of Greece of The Friends of Music Society;05.07.1997;;;;;;Europeana Sounds;;;Petrota, Prefecture of Evros, House Kokkonis Kafetzi;Song, Folk demotic, Love,  Gikna (ritual hand-dyeing),  Iambic, 8-syllable line,  - Trochaic, 13-syllable line,;Apou everything swallows;Interview;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_198_; ??????? ??????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;"Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, C mode Table song Free Not free Crotchet 104 One and a half lines per musical unit A1: The scarves neck A2: the madder & apos; shoulder B: and I Nios asker E- (N?) The third imistichio chewed each turn is repeated as the first of the next.";;;;;Europeana Sounds;;;Master's House Tsolakidou, Asvestades, Prefecture of Evros;Song,  Iambic, 15-syllable line, , Wedding song, Folk demotic;Scarves neck;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_199_; ??????? ??????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;"Table song, free rhythm Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, D mode Table song Free Not free Quaver 160 Two lines per musical unit A1: N my emorfo cypress A2: n as p & apos; I was in my yard The second verse is repeated each turn as the first of the next.";;;;;Europeana Sounds;;;Asvestades, Prefecture of Evros, Master's House Tsolakidou;Trousseau, Table song, free rhythm, Folk demotic, Wedding song,  Trochaic, 8-syllable line, , Song;N my emorfo cypress;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_200_; ??????? ??????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;Agermikó Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, D mode Carols 3;;;;;Europeana Sounds;;;Master's House Tsolakidou, Asvestades, Prefecture of Evros;Iambic, 15-syllable line, , Agermikó, Song, Carol,  Christmas, Folk demotic;Forty days we;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_201_; Anna Michalakeli - Miranda Terzopoulou,  ??????? ??????????;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;Agermikó Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, C mode Dromikó 2;;;;;Europeana Sounds;;;Asvestades, Prefecture of Evros, Master's House Tsolakidou;Song, Agermikó,  Christmas, Folk demotic,  Trochaic, 8-syllable line,;Our master took;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_202_; ??????? ??????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, C mode Zonarádikos 6;;;;;Europeana Sounds;;;Master's House Tsolakidou, Asvestades, Prefecture of Evros;Folk demotic, Narrative ballad, Song,  Iambic, 15-syllable line,;"T & apos; St. Constanti pan & apos; lap & apos; yen will & apos;";free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_204_; Anna Michalakeli - Miranda Terzopoulou,  ??????? ??????????;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, D mode Table song Free Not free Quaver 192 One and a half lines per musical unit A1: A mother (-to) good mother A2: a brave and long B: -to;;;;;Europeana Sounds;;;Asvestades, Prefecture of Evros, Master's House Tsolakidou;Narrative ballad,  Iambic, 15-syllable line, , Folk demotic, Song;A mother good mother;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_205_; Anna Michalakeli - Miranda Terzopoulou,  ??????? ?????????? - ???????? ???????????;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;Walking   Diatonic, C mode Dromikó 5;;;;;Europeana Sounds;;;Asvestades, Prefecture of Evros, ????????;Song, Walking,  Christmas, Folk demotic, Well-wishing,  Iambic, 15-syllable line,;"Spake t & apos; Arnitha three times";free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_2064_; ???????? ???????????????,  Angeliki Rovatsou - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;11.11.1998;Agermikó;;;;;Europeana Sounds;;;Xanthi, Prefecture of Xanthi, House Theokleias Paraskevopoulos;"Folk demotic, Agermikó, Carol,  New Year&apos;s Day, Song";Surva surva year;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_207_; ??????? ??????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;Dance song Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, G mode Zonarádikos 6;;;;;Europeana Sounds;;;Asvestades, Prefecture of Evros, Master's House Tsolakidou;Minor epic, Dance song, Folk demotic, Song,  Trochaic, 8-syllable line, ,  Christmas;Lower down the barbarians;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_2084_; Anna Michalakeli - Rena Loutzaki,  ???????? ?????????;greece;;;Music Library of Greece of The Friends of Music Society;07.07.1997;Solo  Diatonic, D mode  2;;;;;Europeana Sounds;;;House Anthis Dolapsoglou, Ormenio, Prefecture of Evros;Love, Song;Good Aysem come to me;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_208_; ??????? ??????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;Dance song Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, D mode Zonarádikos 2;;;;;Europeana Sounds;;;Master's House Tsolakidou, Asvestades, Prefecture of Evros;Iambic, 15-syllable line, , Folk demotic, Dance song, Narrative ballad,  Easter, Song;A pascal one Sunday;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_210_; Anna Michalakeli - Miranda Terzopoulou,  ??????? ??????????;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, G mode 2;;;;;Europeana Sounds;;;Asvestades, Prefecture of Evros, Master's House Tsolakidou;Easter, Folk demotic, Love,  Iambic, 15-syllable line, , Song;Estolistikan two partridges;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_211_; ??????? ??????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;"Table song, free rhythm Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, Mixed mode of D - Chromatic, Mixed mode of D Table song Free Not free Crotchet 56 One and a half lines per musical unit A: Papadopoulos Paine B: f & apos; vine kativainei C: Wields apples in Pudens The third imistichio each turn is repeated as the first of the next.";;;;;Europeana Sounds;;;Master's House Tsolakidou, Asvestades, Prefecture of Evros;"Iambic, 15-syllable line, ,  St George&apos;s Day, Local love story, Folk demotic, Table song, free rhythm, Song";Papadopoulos Paine;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_212_; Anna Michalakeli - Miranda Terzopoulou,  ??????? ??????????;greece;;;Music Library of Greece of The Friends of Music Society;08.12.1995;Dance song Solo Deep knowledge of the songs. Respected its role in the community. Placing transmission of knowledge. Not participate in the activities of women in the association, as Despina Kaimakamoudi and Sultana Bntikoudi. It is the other pole. Diatonic, D mode 2;;;;;Europeana Sounds;;;Asvestades, Prefecture of Evros, Master's House Tsolakidou;Folk demotic, Narrative ballad,  Iambic, 15-syllable line, , Song, Dance song;"T & apos; Armenia's son pineftike";free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_216_; Lambros Liavas - Miranda Terzopoulou,  ?????? ??????????;greece;;;Music Library of Greece of The Friends of Music Society;09.12.1995;Solo  Diatonic, D mode Zonarádikos 6;;;;;Europeana Sounds;;;Phylakto, Prefecture of Evros, House Vasilis Michaelides;Love,  Gikna (ritual hand-dyeing), Song,  Trochaic, 8-syllable line, , Folk demotic;The boards of lithompelekimena;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_217_; ????? ???????????????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;01.04.1996;Solo Diatonic, D mode, First chroa Free One line per musical unit A: A cloudy day B: a dark night C: (oh oh oh) (1) The basic rhythmic unit remains almost isochronous, while not a stable extent distinguished. (2) C melodic phrase with quotation sung only at the first corner. Sometimes the singer repeats an entire verse.;;;;;Europeana Sounds;;;????????, Patagi, Prefecture of Evros;Trochaic, 15-syllable line, rhyming, Local event,  Wedding, Song, Folk demotic;A cloudy day;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_2186_; Angeliki Rovatsou - Anna Michalakeli - Miranda Terzopoulou,  ??????? ?????????;greece;;;Music Library of Greece of The Friends of Music Society;15.06.1996;Only;;;;;Europeana Sounds;;;Aristino, Prefecture of Evros, House John Tzentemi;Love, Song;Ben biliyorum to sleep;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_220_; Anna Michalakeli - Miranda Terzopoulou,  ???????? ????;greece;;;Music Library of Greece of The Friends of Music Society;05.04.1996;Agermikó Solo  Diatonic, E mode Perperoúna 4;;;;;Europeana Sounds;;;Ormenio, Prefecture of Evros, House granddaughter Adam Sultana (elm);Folk demotic,  Work, Agermikó, Ritual,  Trochaic, 7-syllable line, , Song;PERPEROUNA stepping;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_221_; Anna Michalakeli - Miranda Terzopoulou,  ???????? ????;greece;;;Music Library of Greece of The Friends of Music Society;05.04.1996;Solo  Diatonic, E mode  2;;;;;Europeana Sounds;;;House granddaughter Adam Sultana (elm), Ormenio, Prefecture of Evros;Folk demotic, Narrative ballad,  Iambic, 15-syllable line, , Song;Forty craftsmen;free discussion;;spoken word
/2059206/data_sounds_http___epth_sfm_gr_card_aspx_mid_222_; ???????? ????,  Anna Michalakeli - Miranda Terzopoulou;greece;;;Music Library of Greece of The Friends of Music Society;05.04.1996;"Solo  Diatonic, D mode, First chroa Table song  Free   Two lines per musical unit ?1: [??????] ?2: [???? ??????] ?3: ?????? ?4: ??? ????? ?&apos; ????????? (2? ??????:) ?1: ?????? ?2: ??? ????? ?&apos; ?????????. ?3: ?????? ?? ?4: ????? ?&apos; ?????? ?? ???? ??? ?????, ???? ?? ????????? ??????? ?????????? ?? ????? ??? ???????? ???????.";;;;;Europeana Sounds;;;Ormenio, Prefecture of Evros, House granddaughter Adam Sultana (elm);Iambic, 8-syllable line,  - Iambic, 9-syllable line,  - Trochaic, 10-syllable line, , Wedding song,  Arrival of in-laws, Song, Folk demotic;Dear Risano Risano;free discussion;;spoken word
