/2059220/opac_index_php_lvl_notice_display_id_3369;Bardyn Jean-Luc (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;This historical and historical place is confronted with the impression of crushing and helplessness that the sound flow of the road valley provides. It is necessary to move away behind the high walls of the chapel to escape a somewhat to the prevailing dominance of this valley. The inversion is total, the dominant place visually is dominated by the sound of the bottom. (Abstract of author);Recording Type: Dynamic;3369;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;Abeau Isle-Abeau, Moto, Wall, Urban Drone, Motorway, View, Bird, [Sound Effect] Compression;Church of Saint Germain: Visual Surplomb against sonic domination;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3371;Bardyn Jean-Luc (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;The sharp cries of the birds construct a close scale, counterbalancing the enormous effect that the very serious drone of the highway and the waves of the airplane tend to produce. The continuous road mute accompanies the sensitive contact with the natural elements. (Abstract of author);Recording Type: Dynamic;3371;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;Insect, [Sound Effect] Wave, Voice, Bird, Urban Drone, Airplane, Motorway, [Sound Effect] Decrescendo;Bourbre canal dike: The dike does not stop the bass;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3372;Bardyn Jean-Luc (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;The visual calm of the canal is in total opposition to the overwhelming and violent stirring of the sound. To listen well, besides the immersion of the listener in this chaotic phonic landscape that annihilates him, a paradoxical beauty of sound matter emerges, which, in its homogeneity, offers a multitude of events. The fragment illustrates this clash between a visual situation that can be remarkable, along the canal and the sound environment. (Abstract of author);Recording Type: Dynamic;3372;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;[Sound Effect] Doppler, [Sound Effect] Wave, Insect, Train, Motorway, Wind, View, Motorbike, Vaulx-Medium, [Sound Effect] Wrap;Bridge over motorway: Highway Ballet;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3373;Germon Olivia (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;The marking of the territory of the Isle of Abeau by the railway transport is remarkable at long distance as shown by several other prisons of sound. A short distance from the tracks, mobility is transcribed by sounds that, in a sense, can be fascinating. Like fireworks flares, the trains give the horizontal dimension of the valley. (Abstract of author);Recording Type: Dynamic;3373;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;Train, [Sound Effect] Dragging, Motorcycle, [Sound Effect] Suspension, Automobile, [Sound Effect] Attraction, Horn, Radio Station, [Sound Effect] Doppler;Belmont: Crossing at 25m - Firework sound;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3375;Bardyn Jean-Luc (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;A footbridge passing over the tracks constitutes a privileged viewpoint overlooking which puts visual distance of the landscape at the same time as the pedestrian is caught in the sound of vehicles passing at full speed near him. (Abstract of author),;Recording Type: Dynamic;3375;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;Motorcycle, Road, Automobile, Villefontaine, [Sound effect] Dragging, Voice, [Sound effect] Crescendo, Bird;Villefontaine Footbridge: Pursuit Race;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3376;Bardyn Jean-Luc (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;The emergence of the cry of the buzzard suddenly reveals the natural, wild presence, while the newly built pavilions are nearby. The clash of the signs illustrates all the paradox of the city nature. The acute sound of the nozzle (see sonogram) comes in shift from the rather serious medium background of the environment. In two ways, it refers to heaven: by its position in space, by the fact that the treble refers rather in our culture to the elevation upwards. (Abstract of author);Recording Type: Dynamic;3376;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;Voice, Cree, [Sound Effect] Emergence, Bird, Urban Drone, Villefontaine, [Sound Effect] Bumblebee, Motorway, Motorcycle, [Sound Effect] Wave, Airplane, Child;Path of the crests: The cry of the ferocious buzzard;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3377;Bardyn Jean-Luc (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;The place seems to be away from urbanization and in contact with nature and as such is a patrimonial element. With the reverberation that identifies and by which the sounds produced (voice, laughter) extend, this lakeside seems a fragile microcosm. (Abstract of author);Recording Type: Dynamic;3377;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;[Sound Effect] Trail, Horn, Fountain, Water, [Sound Effect] Mask, Vaulx-Medium, [Sound Effect] Reverb, Airplane, Voice;Pond of the three waters: Mask of water;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3379;Bardyn Jean-Luc (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;Figures of nature seem to be encircled by the urban way remaining in the background. The richness of the timbres characterizes the sequence and undoubtedly illustrates this form of balance between the sounds of natural origin and the urbanized environment. (Abstract of author);Recording Type: Dynamic;3379;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;Automobile, Voice, Bird, [Sound effect] Offset, Road, [Sound effect] Reverb, Saint-Quentin-Fallavier;Etang de Fallavier: Cancaner, croaking, babbling, snoring;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3380;Bardyn Jean-Luc (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;The plan of water reverberates the sounds close to the surroundings and the distance is sufficiently large with the highway so that it does not mask the sounds of nature well present that accompany the deserved quietude on a holiday. (Abstract of author);Recording Type: Dynamic;3380;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;[Sound Effect] Wave, Highway, Urban Drone, [Sound Effect] Reverb, Scream, Water, Villefontaine, [Sound Effect] Bumblebee, Bird, Bird;Etang de Fallavier: Quiet holiday;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3381;Bardyn Jean-Luc (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;The agitation of the elements modifies the local sound environment, the wind destabilizes the landscape. The natural heritage of the lake and park is revealed by the wind that transforms trees into sound sources. The space is covered by the rustle, the animal sounds almost disappear from the audible environment. (Abstract of author);Recording Type: Dynamic;3381;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;Urban Drone, Airplane, [Sound Effect] Mask, [Sound Effect] Wave, Child, Voice, Villefontaine, Wind;Etang de Fallavier: Sea of trees shaken by the storm;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3383;Chelkoff Grégoire (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;The wind sometimes obscures the depth of the space, the large scale of which can be perceived by singular sound events, and at the same time the sound of the wind in the foliage accentuates the sensation of the air as a natural element of the landscape. The hearing of a train in the distance surprises and gives access to a visible distance. (Abstract of author);Recording Type: Dynamic;3383;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;Moto, Abeau, Highway, [Sound effect] Immersion, [Sound effect] Wave, Voice, Wind, Train, Bird;Golf: Windward;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3384;Germon Olivia (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;A quiet and retreat with a depth of sound shots that accentuates the withdrawal of the world and inclusion in the shade of the trees. (Abstract of author);Recording Type: Dynamic;3384;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;Abeau, Bird, [Sound effect] Doppler, Wind, Voice, Airplane;Golf : Chemin en coulisse;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_3385;Bardyn Jean-Luc (Preneur de son);france;;Chelkoff Grégoire (Dir.);CNRS-CRESSON;2008;Feeling out of context or very distant context, kind of face to face with water, musicality. (Abstract of author);Recording Type: Dynamic;3385;;;Europeana Sounds;Grenoble : CRESSON;"Cartophonie sensible d&apos;une ville nouvelle : exploration du patrimoine sonore de l&apos;Isle d&apos;Abeau. Chelkoff, Grégoire, Directeur de la recherche; Bardyn, Jean-Luc, Auteur; Germon, Olivia, Auteur; Laroche, Sylvie, Collaborateur. - Grenoble : CRESSON, 2008. - 1 vol. (56 p.).-[112] f.: Ill., couv. ill. en coul.; 21 cm+ 1 DVD-ROM. - (Rapport de Recherche; 74) .";;Water, Bird, [Sound Effect] Immersion, [Sound Effect] Bumblebee, [Sound Effect] Reverb, Isle-Abeau, [Sound Effect] Mask, Cree, Child;Fountain of the way: Voice of the fountain;;2008;invironment
/2059220/opac_index_php_lvl_notice_display_id_4206;;france;;Ji Qing;CNRS-CRESSON;2001-04;There is an inner courtyard of buildings in the new quarters. Only the inhabitants of the buildings have the right to move around. The courtyard is relatively protected by the buildings surrounding it, while maintaining a certain permeability to the traffic sounds of neighboring streets. The courtyard is uncrowded. The emergence of local sounds (steps, birds, voices, doors slamming ...) creates a rather calm atmosphere. The multitude of houses does not allow to locate precisely the origin of these sounds. The wind in the trees sometimes masks them.;"Used equipment: Minidisk Sony MZ-R900, micro Sony ECM-MS957; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4206;;;Europeana Sounds;;;Canton;[Sound Effect] Mask, Atmosphere, Collective Habitat, [Place] Canton, Court, Wind, New City, [Sound Effect] Ubiquity;Sector Ming Ya Yuan;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4207;;france;;Ji Qing;CNRS-CRESSON;2001-04-10T09:00;It is located on a large street in the new districts of Canton, bordered by Tian He Square and large office buildings. C & A is the financial district. Pedestrian traffic is low. The fragment is dominated by vehicular traffic (car, bus) where the sounds of a construction site emerge.;"Used equipment: Minidisk Sony MZ-R900, micro Sony ECM-MS957; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4207;;;Europeana Sounds;;;Canton;Chantier, [Sound Effect] Mask, New City, [Place] Canton, Urban Traffic;Rue TI Y U ?;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4208;;france;;Ji Qing;CNRS-CRESSON;2001-04-10T13:57;In the new quarters, a fairly wide pedestrian crossing between two buildings. The opening of the space mixes the close sounds (pedestrians, birds, dwellings, voices ...) and the sounds of circulation that come from the neighboring streets. Many Cantonese homes raise birds in their dwelling which is heard from the pedestrian crossing.;"Used equipment: Minidisk Sony MZ-R900, micro Sony ECM-MS957; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4208;;;Europeana Sounds;;;Canton;[Place] Canton, [Sound effect] Reverb, Transitional space, Bird, [Sound effect] Coupling, New town;Sector Yu Lei 1;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4214;;france;;Ji Qing;CNRS-CRESSON;2001-04-05T19:00;A street of the old town, circulating by day, which in the evening is transformed into a night market. Here is the time of market installation: sellers prepare their items. Mixed sounds of circulation, activities and voices more and more numerous and dominant.;"Used equipment: Minidisk Sony MZ-R900, micro Sony ECM-MS957; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4214;;;Europeana Sounds;;;Canton;Old Quarter, Market, Cultural Identity, [Sound Effect] Metabolism, [Place] Canton;Rue J i O y U;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4215;;france;;Ji Qing;CNRS-CRESSON;2001-04-16T11:30;This narrow street lined with houses, is typical of the traditional neighborhoods. The elbow configuration creates a cut with respect to traffic at the end of the lane. Closeness creates a climate of intimacy where private sounds (from inside open houses) mingle with public sounds (mah jong players ...);"Used equipment: Minidisk Sony MZ-R900, micro Sony ECM-MS957; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4215;;;Europeana Sounds;;;Canton;Transition Space, Public Space, [Place] Canton, Neighborhood, Intimacy, Old Quarter, Private Area, [Sound Effect] Clipping;Rue F US Hans Hi;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4216;;france;;Ji Qing;CNRS-CRESSON;2001-04-17T12:49;Great shopping street with arcades in the old town. Juxtaposition of the intense traffic sounds and human activities on the pavements and under the arcades which reverberate the whole and create a continuous hubbub.;"Used equipment: Minidisk Sony MZ-R900, micro Sony ECM-MS957; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4216;;;Europeana Sounds;;;Canton;[Sound Effect] Reverb, Mobylette, Historic Center, Old Quarter, Commerce, Arcade, [Place] Canton, City Traffic;Rue shang ? AJ IU;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4219;;france;;Ji Qing;CNRS-CRESSON;2001-04-12T17:20;A corner of the Ren Min square in the old town near two circulating streets. Several amateur groups of the Canton opera repeat, close to each other creating a great indistinctness of sound sources and masking most other sounds.;"Used equipment: Minidisk Sony MZ-R900, micro Sony ECM-MS957; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4219;;;Europeana Sounds;;;Canton;Historic Center, Performing Arts, [Sound Effect] Mask, Public Square, [Place] Canton, Old Quarter, Opera House;Laplace r hmm min;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4220;;france;;Ji Qing;CNRS-CRESSON;2001-04-17T13:00;The old town, a narrow street market. The fronts of the house are continuous. The shops are on the ground floor and dwellings occupy the 2nd and 3rd floors. The exchanges between sellers and customers are done in the street which induces a great animation dominated by the votes.;"Used equipment: Minidisk Sony MZ-R900, micro Sony ECM-MS957; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4220;;;Europeana Sounds;;;Canton;[Sound effect] Metabolism, Collective housing, Old Quarter, Market, [Place] Canton;Rue Qing ping;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4362;;france;;Bardyn Jean-Luc (dir. et preneur de son);CNRS-CRESSON;1993-06;"Loading of minerals on the Charcoal dock recorded from the end of the pole BC. Various signals in the national basin (lapping, squeaks and crane motors, hammering, train convoys, indefinite signal with multiple echoes, car alarm, Klark startup, etc.). Background noise from the coastal highway. The respondent wants to invest such a site and take advantage of this ""reserve"" of port calm. When one abandons the aesthetic interpretation of the fragment. It evokes either a decadent traditional port (grinding cranes, lack of vitality). A science fiction port. New silent technologies. (Abstract of author)";"Equipment used: ORTF stereo configuration with Beyer MC710 electrostatic microphones; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4362;;;Europeana Sounds;Grenoble : CRESSON;" L&apos;appel du port : recherche exploratoire pluridisciplinaire sur l&apos;ambiance sonore de cinq ports européens : Anvers. Brest. Barcelone. Gênes. Marseille. Jean-Luc Bardyn. Auteur . - Grenoble : CRESSON : Marseille (168. La Canebière. 13001) : Archives Sonores Méditerranéennes (ARCHIMEDA). 1993 . - 51 p. ; 30 cm + CD Audio. - (Rapport de Recherche; 25) .";;[Sound Effect] Wrap, [Sound Effect] Sharawadgi, [Sound Effect] Harmonization, Marseille. Harbor. [Sound effect] Bumblebee. [Sound Effect] Harmonization. [Sound effect] Attraction. [Sound effect] Phonotonie. [Sound effect] Wrap. [Sound Effect] Sharawadgi. Water. Dock, [Sound effect] Phonotonics, Water, [Sound effect] Bumblebee, Wharf, [Sound effect] Attraction, Port, Marseille;State of the port, National Basin;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4364;;france;;Bardyn Jean-Luc (dir. et preneur de son);CNRS-CRESSON;1993-06;"Fishing scene on the Great Dyke (Quai Jean-Charcot). In front of hangars J2-J3 of the Joliette. On the background of auxiliary engines of a SNCM ferry. Hissing and communication on a (very) slow mode between three friendly fishermen. Sounds of reel and throw. Passage of a motorboat. Communication between fishermen is not ""continuous chatter"" (as in ""Corniche""). It indicates the presence of highly concentrated ""pros"". Lonely. But never very far from their fellows. Installed at a point where the maritime sounds do not reach. Nor the urban sounds. (Abstract of author)";"Equipment used: ORTF stereo configuration with Beyer MC710 electrostatic microphones; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4364;;;Europeana Sounds;Grenoble : CRESSON;" L&apos;appel du port : recherche exploratoire pluridisciplinaire sur l&apos;ambiance sonore de cinq ports européens : Anvers. Brest. Barcelone. Gênes. Marseille. Jean-Luc Bardyn. Auteur . - Grenoble : CRESSON : Marseille (168. La Canebière. 13001) : Archives Sonores Méditerranéennes (ARCHIMEDA). 1993 . - 51 p. ; 30 cm + CD Audio. - (Rapport de Recherche; 25) .";;Fishing, Marseille, [Sound effect] Bourdon, [Sound effect] Attraction, Port, Boat, Marseille. Harbor. [Sound effect] Bumblebee. [Sound effect] Attraction. Boat. Peach;"The silence of the ""pros"", WFP fishermen";;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4365;;france;;Bardyn Jean-Luc (dir. et preneur de son);CNRS-CRESSON;1993-06;"Before the departure of a ferry from the SNSM. Scene recorded on a dock between two hangars of the Joliette. Discussion sometimes intelligible from a group of port employees on the status of dockers facing open bunkers of the ship. Auxiliary motors and shocks in bunkers. Passage of a pilotine in the basin. Road traffic on the viaduct (coastal highway). The scene generally seems appalling of banality. It is ultimately deprived of any port or even Marseilles port significance. The bad image of the Marseilles dockers (at the time of the interviews) is clear. The listener feels totally excluded from the ""very physical"" world of dockworkers (author's abstract)";"Equipment used: ORTF stereo configuration with Beyer MC710 electrostatic microphones; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4365;;;Europeana Sounds;Grenoble : CRESSON;" L&apos;appel du port : recherche exploratoire pluridisciplinaire sur l&apos;ambiance sonore de cinq ports européens : Anvers. Brest. Barcelone. Gênes. Marseille. Jean-Luc Bardyn. Auteur . - Grenoble : CRESSON : Marseille (168. La Canebière. 13001) : Archives Sonores Méditerranéennes (ARCHIMEDA). 1993 . - 51 p. ; 30 cm + CD Audio. - (Rapport de Recherche; 25) .";;Hangar, [Sound Effect] Repulsion, Port, Marseille, [Sound Effect] Mask, Voice, Atmosphere, Warehouse, Boat, Wharf, Worker, [Sound Effect] Bourdon, Marseille. Harbor. [Sound effect] Bumblebee. [Sound Effect] Mask. [Sound Effect] Repulsion. Warehouse. Worker. Atmosphere. Boat. Hangar. Dock. Voice;Voices watching, wharf at the ferry terminal;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4366;;france;;Bardyn Jean-Luc (dir. et preneur de son);CNRS-CRESSON;1993-06;From the checkpoint of the two bridges of the port of La Joliette to Arenc. Open bays. Allowing access to the Large dike. Telephone and radio exchanges between the person in charge of the position. The pilot of a freighter and the Captaincy. Passage and wake of the freighter. Then siren of the bridge of Arenc for the maneuver of downhill. Rumor of the port. Far away shocks and passage of an airplane. (Abstract of author);"Equipment used: ORTF stereo configuration with Beyer MC710 electrostatic microphones; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4366;;;Europeana Sounds;Grenoble : CRESSON;" L&apos;appel du port : recherche exploratoire pluridisciplinaire sur l&apos;ambiance sonore de cinq ports européens : Anvers. Brest. Barcelone. Gênes. Marseille. Jean-Luc Bardyn. Auteur . - Grenoble : CRESSON : Marseille (168. La Canebière. 13001) : Archives Sonores Méditerranéennes (ARCHIMEDA). 1993 . - 51 p. ; 30 cm + CD Audio. - (Rapport de Recherche; 25) .";;[Sound effect] Relocation, Boat, Radio station, Marseille, Mermaid, [Sound effect] Irruption, Perception, Sea, Marseille. Harbor. Perception. [Sound effect] Relocation. [Sound effect] Irruption. [Sound effect] Suspension. Boat. Sea. Radio station. Voice. Siren, [Sound effect] Suspension, Port, Voice;Signals dominant, port of Arenc;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4368;;france;;Bardyn Jean-Luc (dir. et preneur de son);CNRS-CRESSON;1993-06;"Traveling on the pavement of the Quai des Belges. very lively. Sounds of pier. Then of fish market on a background of automobile traffic. Warning signals for the departure of the shuttle from the Frioul Islands. Music coming from a portable device. Appeals-gadgets (& quot; tarrailletes & quot;). Altercation between a fish merchant and a dissatisfied customer. Pas and laughter. We are in a typical place of encounter. Of ostentation and of ""cinema"" (that which the merchant does). The mixing of local populations and social classes. National and foreign. Makes this quay of the Belgians a cosmopolitan urban space of self-staging. Here one is more in the heart of the maritime city than in the port or the port city. Urban noise threatens vocal activity. even if. In the fragment. It appears less than in reality and fails to ""cover the dispute"". (Abstract of author)";"Equipment used: ORTF stereo configuration with Beyer MC710 electrostatic microphones; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4368;;;Europeana Sounds;Grenoble : CRESSON;" L&apos;appel du port : recherche exploratoire pluridisciplinaire sur l&apos;ambiance sonore de cinq ports européens : Anvers. Brest. Barcelone. Gênes. Marseille. Jean-Luc Bardyn. Auteur . - Grenoble : CRESSON : Marseille (168. La Canebière. 13001) : Archives Sonores Méditerranéennes (ARCHIMEDA). 1993 . - 51 p. ; 30 cm + CD Audio. - (Rapport de Recherche; 25) .";;Port, [Sound effect] Attraction, [Sound effect] Metabolic, Voice, Market, Pier, Harbor. Report city countryside. [Sound effect] Metabolism. [Sound effect] Attraction. [Sound Effect] Intrusion. [Sound effect] Wrap. Market . Dock. Voice. Gare-Maritime (Marseille), [Sound effect] Enveloppement, [Sound effect] Intrusion, Gare-Maritime (Marseille);The democratic space, quai des Belges;;;invironment
/2059220/opac_index_php_lvl_notice_display_id_4369;;france;;Bardyn Jean-Luc (dir. et preneur de son);CNRS-CRESSON;1993-06;Repair of two ships. One afloat in the repair dock. The other in dry dock in form 10. Hammering. Continuous alarm of a moving crane. Reverberation caused by the empty form and the two shells facing each other. The hardness and quality of work produced by these isolated workers trigger the respectful admiration of the respondents. In a port that recently lost several ship repair companies that acoustically recalled the local economic health. The fragment emits impressions of gigantism and power (at the height of the dimensions of the form 10). But also of hostility and danger. (Abstract of author);"Equipment used: ORTF stereo configuration with Beyer MC710 electrostatic microphones; Sound quality: good; Nature of recording: sound in situ; Recording type: sound track for reactivated sound Type of sound: dynamic";4369;;;Europeana Sounds;Grenoble : CRESSON;" L&apos;appel du port : recherche exploratoire pluridisciplinaire sur l&apos;ambiance sonore de cinq ports européens : Anvers. Brest. Barcelone. Gênes. Marseille. Jean-Luc Bardyn. Auteur . - Grenoble : CRESSON : Marseille (168. La Canebière. 13001) : Archives Sonores Méditerranéennes (ARCHIMEDA). 1993 . - 51 p. ; 30 cm + CD Audio. - (Rapport de Recherche; 25) .";;Marseille. [Sound effect] Hyperlocalization. Boat. Chantier Naval, [Sound Effect] Hyperlocalisation, Shipyard, Boat, Marseille;Repair Shape 10, Everyone at Its Pace;;;invironment
